userName,score,at,content,sumber_bank,teks_bersih
Pengguna Google,1,2026-02-23 05:49:18,"subhanalloh ini yg bikin aplikasi lg punya masalah apa kah... jelek sekaalii apk nyaa... tiap log in harus poto ktp dulu,masukin norek udh gtu verifikiasi wajah yg ga bisa2,suruh ngedip udah ngedip2 ttp ga bisa,suruh wajah lurus udh lurus msh ga bisa,suruh tengok ke bawah udh tengok ke bawah msh ga bisa di bikin susah banget,ahirnya suruh ngulang lagi BESOKnya anjiir lah...mempersulit hidup orng lain itu ,hidupnya bakalan sulit beneran...benerin ga aplikasinya nyusahin orang.",BNI,subhanalloh bikin aplikasi punya kendala buruk sekaalii aplikasi nyaa tiap log in tertawa poto ktp lebih masukin nomor rekening verifikiasi wajah tidak_bisa2 suruh ngedip ngedip2 ttp tidak_dapat suruh wajah lurus lurus msh tidak_dapat suruh tengok bawah tengok bawah msh tidak_dapat bikin sulit sangat ahirnya suruh ngulang besok anjiir partikel sulit tertawa orng tertawa bakal sulit beneran benerin tidak_aplikasinya nyusahin orang
Pengguna Google,5,2026-02-23 05:40:16,user friendly,BNI,user friendly
Pengguna Google,5,2026-02-23 05:24:31,selama ini bagus buat transaksi dan tidak ada kendala.,BNI,lama baik transaksi tidak_ada masalah
Pengguna Google,5,2026-02-23 04:53:29,aplikasi perbankan andalan,BNI,aplikasi perban andal
Pengguna Google,2,2026-02-23 04:29:55,"tolong diperbaiki lagi, EROR nya hampir tiap hari.seperti baru belajar bikin sistem mobile banking. terlalu jelek untuk nama BNI yg sebesar ini.",BNI,bantu baik error nya tertawa tiap tertawa new ajar bikin sistem mobile banking terlalu buruk nama bank negara indonesia besar
Pengguna Google,1,2026-02-23 02:24:35,saya sedikit kecewa kepada aplikasi wondr by bni. singkat cerita. saya mau tranfer ke bank bri. namun tranfer gagal tapi saldo terkuras. saya panik. saya hubungi semua costumer service BANK BNI namun hasil tidak memuaskan. semoga pihak bank bni bisa segera mengatasi masalah ini,BNI,sedikit kecewa aplikasi wondr by bank negara indonesia singkat cerita tranfer bank bank rakyat indonesia tranfer gagal saldo kuras panik hubung semua costumer service bank bank negara indonesia tertawa tidak_memuaskan moga pihak bank bank negara indonesia cepat atas kendala
Pengguna Google,1,2026-02-23 01:20:25,"makin lama makin ga jelas wonder, gagal transaksi tpi saldo ga dikembalikan. sering banget saldo hilang entah kemana",BNI,makin lambat makin tidak_jelas wonder gagal transaksi saldo tidak_dikembalikan sering sangat saldo tertawa entah
Pengguna Google,5,2026-02-23 00:47:39,terimah kasih 😍😍 bagus banget,BNI,terimah kasih baik sangat
Pengguna Google,5,2026-02-23 00:04:11,app keren sangat membantu,BNI,aplikasi keren sangat bantu
Pengguna Google,1,2026-02-22 23:50:27,aplikasi sering trouble gajelas mau transfer duit kemana manaa jadi susah karena trouble dari aplikasi,BNI,aplikasi sering masalah gajelas transfer duit manaa jadi sulit masalah aplikasi
Pengguna Google,2,2026-02-22 23:33:03,"jelek banget sistem aplikasi nya, transfer gagal, saldo terpotong. sering error.",BNI,buruk sangat sistem aplikasi nya transfer gagal saldo potong sering error
Pengguna Google,5,2026-02-22 22:28:33,biar bintang yg berbicara,BNI,biar bintang bicara
Pengguna Google,5,2026-02-22 22:27:38,brebet,BNI,brebet
Pengguna Google,1,2026-02-22 22:24:16,bukti transferan masuk dan keluarnya kadang ga ada. da gila dah. tolong la di bagusin lagi. :(,BNI,bukti transfer hasil keluar kadang tidak_ada da gila bantu la bagusin Sedih_ _kecewa
Pengguna Google,1,2026-02-22 20:49:26,"sering nge stuck pas dibuka, duit disitu semua pulak, aneh",BNI,sering nge stuck pas buka duit situ semua pulak aneh
Pengguna Google,1,2026-02-22 20:27:29,Tidak bisa di update,BNI,tidak_dapat baru
Pengguna Google,1,2026-02-22 20:16:40,"Untuk masalah hasil/bukti transfer saat dibutuhkan urgent. semisal pada kasus saat setelah transfer tidak sengaja keluar aplikasi tanpa menunjukkan bukti transfer lalu kita ingin melihat bukti transfer namun alhasil tidak ada, sudah di refresh beberapa kali tidak muncul sudah coba tutup buka aplikasi tetap tidak ada hasil. setelah menunggu 30 menit baru muncul. hal itu terbilang lama jika pada kasus di atas dibutuhkan hasil/ bukti transfer yang cepat tanpa menunggu lama",BNI,kendala tertawa bukti transfer butuh penting misal kasus abis transfer tidak_sengaja keluar aplikasi tunjuk bukti transfer lalu lihat bukti transfer alhasil tidak_ada refresh beberapa kali tidak_muncul coba tutup buka aplikasi tetap tidak_ada tertawa abis tunggu menit new muncul bilang lambat kasus atas butuh tertawa bukti transfer cepat tunggu lambat
Pengguna Google,5,2026-02-22 19:24:00,best badabest,BNI,best badabest
Pengguna Google,5,2026-02-22 19:18:56,wondr by BNI memudahkan dalam urusan transaksi keuangan saya sehari hari. semoga saya dapat hadiah mobil dari wonder BNI,BNI,wondr by bank negara indonesia mudah urus transaksi uang hari tertawa moga tertawa mobil wonder bank negara indonesia
Pengguna Google,5,2026-02-22 18:47:27,manteb euy,BNI,manteb euy
Pengguna Google,5,2026-02-22 18:28:37,Sangat sangat berguna,BNI,sangat sangat
Pengguna Google,5,2026-02-22 18:02:49,gokil keren sangat mempuaskan,BNI,gokil keren sangat puas
Pengguna Google,1,2026-02-22 17:48:12,"g bisa dibuka, bahkan di uninstall dan install ulang masih g bisa akses wonder",BNI,buka bahkan hapus aplikasi instal aplikasi ulang akses wonder
Pengguna Google,5,2026-02-22 17:38:14,"sangat baik,memudahkan untuk bertransaksi",BNI,sangat bagus mudah transaksi
Pengguna Google,5,2026-02-22 17:33:58,mempermudah transaksi perbayar,BNI,mudah transaksi bayar
Pengguna Google,5,2026-02-22 17:11:06,sagat membantu kami,BNI,sagat bantu
Pengguna Google,1,2026-02-22 16:48:48,aplikasi sangat buruk tidak seperti aplikasi mobile sebelah... tarik tunai lewat mobile ribet harus pakai pulsa.,BNI,aplikasi sangat jelek tidak_seperti aplikasi mobile belah tarik tunai lewat mobile rumit tertawa pakai pulsa
Pengguna Google,5,2026-02-22 16:47:26,bagua,BNI,bagua
Pengguna Google,1,2026-02-22 16:23:11,verifikasi wajah ngebug,BNI,verifikasi wajah ngebug
Pengguna Google,5,2026-02-22 16:19:22,aplikasi ini sangat bagus👍 dan sangat membantu,BNI,aplikasi sangat baik sangat bantu
Pengguna Google,5,2026-02-22 16:04:42,praktis no ribet.,BNI,praktis tidak_rumit
Pengguna Google,5,2026-02-22 16:03:19,"cepat dan memuaskan , komplit aplikasinya",BNI,cepat muas komplit aplikasi
Pengguna Google,1,2026-02-22 15:38:19,jelek. sering bermasalah.,BNI,buruk sering masalah
Pengguna Google,1,2026-02-22 15:29:00,setiap mau verifikasi gagal terus,BNI,verifikasi gagal kemudian
Pengguna Google,4,2026-02-22 15:24:15,lumayan word it,BNI,lumayan word it
Pengguna Google,1,2026-02-22 15:21:18,kadang bisa di buka kadang gak bisa emang ga jelas,BNI,kadang buka kadang tidak_dapat emang tidak_jelas
Pengguna Google,5,2026-02-22 15:02:46,😊,BNI,
Pengguna Google,1,2026-02-22 14:35:18,"aplikasi gk bs beroperasi, alasan ada kendala jaringan... sedangkan Wifi ama paket data ku lancar2 aja. aplikasinya benerin woiii, gw ada urusan mendadak",BNI,aplikasi tidak_bs operasi alas masalah jaring wifi ama paket data ku lancar2 aplikasi benerin woi urus dadak
Pengguna Google,1,2026-02-22 14:34:47,Never again. Waiting until Monday for a weekend forex transfer is ridiculous. Other banks do it in real-time. This doesn't work at all for urgent needs. 😏,BNI,never again waiting until monday for a weekend forex transfer is ridiculous other banks do it in real time this doesn t work at all for penting needs
Pengguna Google,5,2026-02-22 13:54:05,aplikatif dan mudah penggunaan nya,BNI,aplikatif mudah guna nya
Pengguna Google,4,2026-02-22 13:48:36,memudahkan setiap transaksi,BNI,mudah transaksi
Pengguna Google,5,2026-02-22 13:45:47,Alhamdulillah semangat josss lancar terus untuk transaksi,BNI,alhamdulillah semangat jos lancar kemudian transaksi
Pengguna Google,1,2026-02-22 13:42:15,"yg di komplain aplikasi, ehh yg disarakan transaksi manual. org butuh gelas kok dikasih piring. haduuhh..",BNI,komplain aplikasi ehh sara transaksi manual orang butuh gelas kasih piring tertawa
Pengguna Google,1,2026-02-22 13:35:50,"Sangat buruk, sewaktu narik uang pakai mobile banking, di mesin atm tertulis tidak dapat diproses, uang tidak keluar dan saldo terpotong. Sudah melakukan pelaporan lewat call centre - chat wa akun resmi bni, dan lewat security dan sudah dapet tiket pelaporan, tapi sudah 3 hari tidak ada kepastian kapan uang akan kembali, bos saya ini rakyat kecil, jangan bikin aturan yg rumit. !!!!!",BNI,sangat jelek waktu narik uang pakai mobile banking mesin tulis tidak_dapat proses uang tidak_keluar saldo potong laku lapor lewat call centre chat wa akun resmi bank negara indonesia lewat security dapet tiket lapor tertawa tidak_ada pasti kapan uang bos rakyat kecil jangan_bikin atur ribet
Pengguna Google,5,2026-02-22 13:03:10,Aplikasi Terbaik...,BNI,aplikasi baik
Pengguna Google,5,2026-02-22 13:02:49,semua transaksi jadi gampang,BNI,semua transaksi jadi mudah
Pengguna Google,1,2026-02-22 12:09:41,apk lemot,BNI,aplikasi lambat
Pengguna Google,2,2026-02-22 12:07:11,"untuk pengaduan pengembalian saldo sangat lambat baik diaplikasi atau dikantornya dengan banyak alasan WAKTU salah satunya,,,",BNI,adu kembali saldo sangat lambat bagus aplikasi kantor banyak alas waktu keliru satu
Pengguna Google,1,2026-02-22 12:05:28,masalah transfer gagal benerin woy capek entah pake Qris dan pas kirim uang gagal terus,BNI,kendala transfer gagal benerin woy capek entah pake qr code indonesia standard pas kirim uang gagal kemudian
Pengguna Google,5,2026-02-22 11:36:59,daftar langganan,BNI,daftar langgan
Pengguna Google,5,2026-02-22 11:21:40,cepat prosesnya,BNI,cepat proses
Pengguna Google,5,2026-02-22 10:43:30,lancar dan bagus,BNI,lancar baik
Pengguna Google,5,2026-02-22 09:27:00,sangat membantu dalam transaksi pembayaran melalui apapun,BNI,sangat bantu transaksi bayar lalu apa
Pengguna Google,5,2026-02-22 09:11:50,sangat membantu menggunakan apk ini terimaksih bni,BNI,sangat bantu guna aplikasi terimaksih bank negara indonesia
Pengguna Google,1,2026-02-22 09:00:24,min saldo gua belum juga kembali katanya 1x24 jam kenapa ini adminn d chat gak di bales2 mana ini tanggung jawab dari pihak BNI aku masi ada bukti transaksi nya tolong la kami cari uang susah kau makan uang itu gak selamat hidup kalian kalo gak balik,BNI,min saldo belum_juga kata 1x24 jam adminn d chat tidak_di bales2 mana tanggung jawab pihak bank negara indonesia mas bukti transaksi nya bantu la cari uang sulit kau makan uang tidak_selamat tertawa kalian tidak_balik
Pengguna Google,1,2026-02-22 08:46:16,aplikasi lemah sy pindah ke BRI saja,BNI,aplikasi lemah pindah bank rakyat indonesia
Pengguna Google,4,2026-02-22 08:43:03,cepat bebas admin,BNI,cepat bebas biaya administrasi
Pengguna Google,5,2026-02-22 08:41:47,God job,BNI,god job
Pengguna Google,5,2026-02-22 08:24:55,sangat puas dan memudahkan,BNI,sangat puas mudah
Pengguna Google,5,2026-02-22 08:03:10,kerennnn BNI Best pokoknya,BNI,keren bank negara indonesia best pokok
Pengguna Google,4,2026-02-22 07:58:15,praktis nggak perlu pergi ke indomart,BNI,praktis tidak_perlu pergi indomart
Pengguna Google,5,2026-02-22 07:41:01,mudahkan kita transaksi,BNI,mudah transaksi
Pengguna Google,4,2026-02-22 07:21:16,bagus ..,BNI,baik
Pengguna Google,5,2026-02-22 04:10:04,bni mantap,BNI,bank negara indonesia mantap
Pengguna Google,5,2026-02-22 03:14:54,muantapp,BNI,muantapp
Pengguna Google,5,2026-02-22 02:58:18,Layanan oke ...dan selalu ada notifikasi cepat terimakasih wonder by BNI,BNI,layan bagus selalu notifikasi cepat terimakasih wonder by bank negara indonesia
Pengguna Google,1,2026-02-22 02:20:26,transaksi lambat,BNI,transaksi lambat
Pengguna Google,5,2026-02-22 00:52:46,ini akun saya,BNI,akun
Pengguna Google,1,2026-02-22 00:50:42,wondrrr EE buat transaksi saja susah bgt🤢🤢🤢🤢🤢,BNI,wondr ee transaksi sulit sangat
Pengguna Google,5,2026-02-22 00:50:14,sangat bagus aplikasinya sangat membantu,BNI,sangat baik aplikasi sangat bantu
Pengguna Google,5,2026-02-22 00:48:12,bagus apl ny,BNI,baik apl ny
Pengguna Google,1,2026-02-22 00:37:33,"makin di update makin ga jelas ni wonder, mau transfer aja ga bisa jelas jelas saldo ada, sering gangguan banyak alasan mbanking lain aja tidak seperti ini",BNI,makin baru makin tidak_jelas ni wonder transfer tidak_dapat jelas jelas saldo sering kendala teknis banyak alas mobile banking tidak_seperti
Pengguna Google,1,2026-02-22 00:23:42,kenapa pas kali masukin pasword sering salah pdhal udah bener,BNI,pas kali masukin pasword sering keliru pdhal benar
Pengguna Google,5,2026-02-22 00:21:43,proses cepat mudah dan bermanfaat,BNI,proses cepat mudah manfaat
Pengguna Google,5,2026-02-22 00:16:08,mudah untuk di gunakan fasilitas lengkap rekomendasi untuk pengguna mobile,BNI,mudah guna fasilitas lengkap rekomendasi guna mobile
Pengguna Google,1,2026-02-22 00:12:38,di perbaiki sistemnya,BNI,baik sistem
Pengguna Google,1,2026-02-22 00:12:28,gila ni apl malam jam 11 gak bisa transaksi smpe ditunggu2 jam 12,BNI,gila ni apl malam jam tidak_dapat transaksi smpe ditunggu2 jam
Pengguna Google,1,2026-02-22 00:00:22,"kebanyakan kendalaaa, ribet",BNI,banyak masalah rumit
Pengguna Google,2,2026-02-21 23:44:34,orang transfer keterangannya sukses..tapi kok gk ada masuk y..cek mutasi jg gk ada yg masuk..kirim laporan via email blum jg ada balasan,BNI,orang transfer terang hasil tidak_ada hasil cek mutasi rekening tidak_ada hasil kirim lapor via email blum balas
Pengguna Google,2,2026-02-21 23:43:24,"Parah , setiap jam 23.00 lebih selalu gabisa transaksi payah",BNI,banget jam lebih selalu tidak_bisa transaksi payah
Pengguna Google,1,2026-02-21 23:42:28,"awal nya sih lancar baru juga dipake 1 bulan apk nya udah gk bisa dibuka banyak banget kendala nya, apk yg sebelah sih lancar gk pernah ada kendala",BNI,awal nya partikel lancar new dipake bulan aplikasi nya tidak_dapat buka banyak sangat masalah nya aplikasi belah partikel lancar tidak_pernah masalah
Pengguna Google,1,2026-02-21 23:36:59,mau transaksi gagal terus padahal butuh banget uang cash...saldo pun cukup tapj gagal ....,BNI,transaksi gagal kemudian padahal butuh sangat uang cash saldo cukup tapj gagal
Pengguna Google,5,2026-02-21 23:16:29,sangat membantu perihal keuangan digitial,BNI,sangat bantu perihal uang digitial
Pengguna Google,5,2026-02-21 22:47:20,mempermudah aktifitas keuangan..TF maupun blaja,BNI,mudah aktifitas uang transfer maupun blaja
Pengguna Google,5,2026-02-21 21:54:16,good..,BNI,good
Pengguna Google,5,2026-02-21 21:50:29,Sangat bagus membatu buat transfer di saat jauh dr daerah yg tidak ada ATM makasih wonder,BNI,sangat baik batu transfer jauh daerah tidak_ada makasih wonder
Pengguna Google,5,2026-02-21 21:35:11,kartu terblokir,BNI,kartu blokir
Pengguna Google,5,2026-02-21 21:34:04,cocok familiar n mudah dipakai,BNI,cocok familiar n mudah pakai
Pengguna Google,5,2026-02-21 20:43:59,kita kasih bintang 5 biar lancar,BNI,kasih bintang biar lancar
Pengguna Google,1,2026-02-21 20:22:55,"tranfer gagal tapi saldo hilang ,gimana coba ini",BNI,tranfer gagal saldo tertawa bagaimana coba
Pengguna Google,1,2026-02-21 19:46:02,sangat merasabkecewa dengan wonder transaksi di proses uang udah hilang blum masuk harus ngadu kemana kalo sibuk masak juga harus ke bank..perbaikilah servernya .perbaiki layananya ini kalo gangguan harusnya ada notif kalo maintenen...,BNI,sangat merasabkecewa wonder transaksi proses uang tertawa blum hasil tertawa ngadu sibuk masak tertawa bank baik servernya baik layananya kendala teknis tertawa notif maintenen
Pengguna Google,5,2026-02-21 19:15:21,tidak ada pilihan tarik tunai tanpa kartu jadi agak susah kalo lupa bawa dompet atau kartu atm,BNI,tidak_ada pilih tarik tunai kartu jadi sulit lupa bawa dompet kartu
Pengguna Google,5,2026-02-21 19:08:49,sangat memuaskan dan aman,BNI,sangat muas aman
Pengguna Google,4,2026-02-21 18:48:47,🤟,BNI,
Pengguna Google,5,2026-02-21 17:13:46,"harus ada hadiah kejutan di undi, agar para pengguna semakin semngat untuk transaksi di wonder bni",BNI,tertawa tertawa kejut undi guna makin semngat transaksi wonder bank negara indonesia
Pengguna Google,5,2026-02-21 17:06:51,Tanpa hrs bawa uang ke mana².Cukup ada wonder saja,BNI,hrs bawa uang mana2 cukup wonder
Pengguna Google,5,2026-02-21 17:01:44,"mudah bngt transaksi apapun, biaya sdmin muraaaaah cma Rp 1.000 perak.",BNI,mudah sangat transaksi apa biaya sdmin murah cma rp perak
Pengguna Google,2,2026-02-21 16:57:12,Mohon diperhatikan perihal aplikasinya. kadang tidak dapat dibuka padahal sinyal lancar dan malah diarahkan ke registrasi ulang di aplikasi. mohon ini bisa menjadi refleksi untuk bebenah diri maupun sistemnya.,BNI,mohon perhati perihal aplikasi kadang tidak_dapat buka padahal sinyal lancar malah arah registrasi ulang aplikasi mohon jadi refleksi bebenah diri maupun sistem
Pengguna Google,5,2026-02-21 16:44:42,sangait baik,BNI,sangait bagus
Pengguna Google,5,2026-02-21 16:13:36,jaminan cepat transaksi pakai wonder BNI,BNI,jamin cepat transaksi pakai wonder bank negara indonesia
Pengguna Google,5,2026-02-21 15:40:46,🔥🔥🔥🔥🔥,BNI,
Pengguna Google,5,2026-02-21 15:10:16,bagus banget.. mempermudah segala transaksi,BNI,baik sangat mudah segala transaksi
Pengguna Google,5,2026-02-21 15:05:29,oke trimakasih saran nya sangat membantu,BNI,bagus trimakasih saran nya sangat bantu
Pengguna Google,1,2026-02-21 15:04:49,"susah bgt mau masuk nya ga prnh jdi udh brp hri ini, udh smpe download ulng msh ttp ga jdi2",BNI,sulit sangat hasil nya tidak_prnh jadi brp hri smpe unduh ulng msh ttp tidak_jdi2
Pengguna Google,1,2026-02-21 14:59:15,"Msh sering eror Knp mesti bikin aplikasi baru lgi Seharus BNI mobile aja yg di tingkat kan kualitas nya,perkuat keamanan nya,dan permudah cara transaksi ny,saya kembali pakai aplikasi BNI bnking yg lawas saja lebih mudah, bgi2 teman2 jgn downlod ini ,bikin kesal aja klo transkasi",BNI,msh sering error knp mesti bikin aplikasi new lgi harus bank negara indonesia mobile tingkat kan kualitas nya kuat aman nya mudah cara transaksi ny pakai aplikasi bank negara indonesia bnking lawas lebih mudah bgi2 teman2 jangan_downlod bikin kesal transkasi
Pengguna Google,1,2026-02-21 14:58:44,"KECEWA BANGETTT,, TRANSAKSI TRANSFER DI BUKTI TF.NYA BELUM BERHASIL, TAPI SUDAH KEPOTONG SALDO, JADINYA KEMBALIKAN UANG KE ORANGNYA, TLFON CS HARI PERTAMA KATANYA MASIH DI BUATKAN LAPORAN, SMPE HARI KE3 TLFON LAGI KRN BELUM KEMBALI SALDO TPI KATANYA TRANSAKSI SUDAH DI LANJUTKAN, MALAH D SARANIN SAMA CSNYA SURUH ORANGNYA CEK MUTASI. TPI SMPE SKRG D APK WONDR BUKTI TRANSAKSI MASIH GAGAL.",BNI,kecewa sangat transaksi transfer bukti transfer nya belum_sukses potong saldo jadi kembali uang orang tlfon customer service tertawa pertama kata buat lapor smpe tertawa ke3 tlfon belum_kembali saldo kata transaksi lanjut malah d saranin sama csnya suruh orang cek mutasi rekening smpe skrg d aplikasi wondr bukti transaksi gagal
Pengguna Google,4,2026-02-21 14:01:44,transaksi sering gagal saldo terpotong uang tidak masuk ke penerima!,BNI,transaksi sering gagal saldo potong uang tidak_berhasil terima
Pengguna Google,4,2026-02-21 13:34:38,"kadang saldo sudah bertambah, tapi riwayat transaksi belum masuk (pending) mohon di evaluasi.",BNI,kadang saldo tambah riwayat transaksi belum_berhasil pending mohon evaluasi
Pengguna Google,5,2026-02-21 13:26:30,sangat membantu utk bertransaksi,BNI,sangat bantu transaksi
Pengguna Google,5,2026-02-21 13:25:10,best pokoknya,BNI,best pokok
