userName,score,at,content,sumber_bank,teks_bersih,label,label_code
Pengguna Google,1,2026-02-24 18:08:37,"BRImo setelah di update,tidak bisa di buka di hp vivo y83,tampilan layar blank putih,kalo mau login harus hapus data aplikasi BRImo nya",BRI,brimo abis baru tidak_dapat buka handphone telepon vivo y83 tampil layar layar putih putih login tertawa tertawa data aplikasi brimo nya,negative,0
Pengguna Google,3,2025-08-02 06:32:58,Dear BCA Mobile bagaimana cara mengatasi kode 205 ?,BCA,dear bank central asia mobile bagaimana cara atas kode,neutral,1
Pengguna Google,5,2025-09-11 11:16:00,transaksi gagal dana ngurang pengembalian lama sampe seharian lebih malah sampe 2 hari,BCA,transaksi gagal dana ngurang kembali lambat sampe hari lebih malah sampe tertawa,positive,2
Pengguna Google,5,2025-10-09 10:13:15,👍👍👍👍,BCA,,positive,2
Lungtangnyuh aja,5,2026-01-20 15:26:13,mantap mudah dan tidak butuh waktu lama tuk terverifikasi.. pokoknya top,BRI,mantap mudah tidak_butuh waktu lambat tuk verifikasi pokok top,positive,2
Pengguna Google,5,2026-02-11 00:44:55,"aplikasi sangat bagus sekali, semoga membantu tuk semua🙏",BRI,aplikasi sangat baik sangat moga bantu tuk semua,positive,2
Muichiro,1,2025-07-29 23:59:05,"aplikasi ga guna, error 205 gajelas udh berhari hari",BCA,aplikasi tidak_berguna error gajelas hari tertawa,negative,0
Pengguna Google,5,2025-12-30 05:34:40,"kok QR nya susah sekali ya sekarang, padahal baru saja update, tiap mau byar pakai QR tidak bisa karena waktu buka QR cuman muter"" saja, tidak bisa buka QR,",BCA,qr code nya sulit sangat skrg padahal new baru tiap byar pakai qr code tidak_dapat waktu buka qr code cuman muter tidak_dapat buka qr code,positive,2
Pengguna Google,1,2026-02-26 09:13:19,"Bri parah, sdh ke4x saldo saya tenggelam. dari pihak bri juga ga ada respon. total saldo tenggelam 3jt lebih. bagi org berduit itu sedikit, tpi bagi kami itu banyak skali. JANGAN PAKE BRI GAES.",BRI,bank rakyat indonesia banget ke4x saldo tenggelam pihak bank rakyat indonesia tidak_ada respon total saldo tenggelam 3jt lebih orang duit sedikit banyak skali jangan_pake bank rakyat indonesia gaes,negative,0
Pengguna Google,3,2026-02-22 08:36:21,"masa begini terus sih ,setiap mau transaksi harus install ulang, nanti setelah dipakai saya logout sudah gak bisa di buka lagi.",BRI,masa begini kemudian partikel transaksi tertawa instal aplikasi ulang abis pakai logout tidak_dapat buka,neutral,1
Pengguna Google,1,2026-02-25 18:51:51,saya mau pindah device ke HP baru saya sudah verifikasi berberapa kali sampai pulsa saya habis tapi tidak bisa juga sedangkan pas saya mau beli pulsa dengan login ke device lama saya tidak bisa. dan saya lagi urgent banget soalnya HP saya mau saya perbaiki,BCA,pindah device handphone new verifikasi berapa kali pulsa tertawa tidak_dapat pas beli pulsa login device lambat tidak_dapat penting sangat handphone baik,negative,0
Pengguna Google,3,2026-02-15 20:53:05,"Akun saya tidak bisa login lagi gimana maksud nya "" Aktivitas logout anda tidak sempurna",BRI,akun tidak_dapat login bagaimana maksud nya aktivitas logout tidak_sempurna,neutral,1
Pengguna Google,1,2025-08-15 00:51:12,data orang lain aja bisa kesebar apalagi data gw bye-bye BCA redflag,BCA,data orang sebar data bye bye bank central asia redflag,negative,0
Pengguna Google,1,2025-12-26 09:40:34,jelek skrg QR lambat membukanya padahal penyimpan masih banyak kosong dan sinyal bagus.... mengecewakan,BCA,buruk skrg qr code lambat buka padahal simpan banyak kosong sinyal baik kecewa,negative,0
Pengguna Google,1,2025-10-24 11:39:30,kenapa BCA sekarang agak ngeselin ya habis di update mau masuk malah disuruh scroll baca banyak bgt udh sy pelan2 scroll&bacanya harusnya otomatis tercentang 22 nya ini malah cuma 1 trus sy baca lg bawahnya udh tercentang malah yg atasnya centangnya hilang begitu terus jd ga bs lanjut lalu m-banking sy ga bs kebuka2 udah kurleb 1 bulan an gmn sih bca???sy harus ke atm terus kan capek...ini tuh butuh pulsa/bgmn???mohon kejelasannya ya,BCA,bank central asia skrg ngeselin tertawa baru hasil malah suruh scroll baca banyak sangat pelan2 scroll baca tertawa otomatis centang nya malah kemudian baca bawah centang malah atas centang tertawa kemudian jadi tidak_bs gas lalu m banking tidak_bs kebuka2 kurleb bulan an bagaimana partikel bank central asia tertawa kemudian kan capek tuh butuh pulsa bagaimana mohon jelas,negative,0
Pengguna Google,5,2025-08-14 21:01:48,lebi muda,BCA,lebi muda,positive,2
Pengguna Google,5,2026-01-03 22:48:23,bagus..amanah....mantao,BNI,baik percaya mantao,positive,2
Pengguna Google,4,2026-01-27 09:31:52,untuk fitur tagihan pendidikan ga bisa diakses.,BRI,fitur tagih didik tidak_dapat akses,positive,2
Pengguna Google,5,2026-01-29 06:48:56,terbaik dah pokoknya,BNI,baik pokok,positive,2
Hanxy Si Npc,2,2025-12-15 10:26:00,"hallo BNI, tolong aplikasi tingkatin lagi masa udah vermuk bener tapi masih belom berhasil aneh banget, bikin naek darah doang ga jelas",BNI,tertawa bank negara indonesia bantu aplikasi tingkatin masa verifikasi wajah benar bom sukses aneh sangat bikin naek darah doang tidak_jelas,negative,0
Pengguna Google,5,2026-02-10 15:48:07,semua bisa dilakukan dengan mudah menggunakan wonder by bni. transaksi ataupun transfer.,BNI,semua laku mudah guna wonder by bank negara indonesia transaksi atau transfer,positive,2
Pengguna Google,5,2026-01-24 05:35:06,sangat baik dan puas,BRI,sangat bagus puas,positive,2
Pengguna Google,5,2026-01-20 08:12:58,is very2 good,BNI,is very2 good,positive,2
Pengguna Google,5,2026-02-05 14:51:10,mudah2an sekali,BCA,mudah2an sangat,positive,2
Pengguna Google,5,2026-02-03 06:11:24,kenapa sekarang gak bisa di buka apknya ya min... harus di install ulang baru bisa kebuka,BRI,skrg tidak_dapat buka apknya min tertawa instal aplikasi ulang new buka,positive,2
Pengguna Google,5,2026-01-08 23:01:31,wondr by BNI terbaik,BNI,wondr by bank negara indonesia baik,positive,2
Pengguna Google,5,2026-02-04 20:25:18,Aplikasi serbaguna,BRI,aplikasi serbaguna,positive,2
Pengguna Google,1,2026-02-20 11:19:25,"kenapa setiap mau login harus verifikasi ulang terus???, tolong segera diperbaiki...kasihan customer..!!!!",BRI,login tertawa verifikasi ulang kemudian bantu cepat baik kasihan customer,negative,0
Pengguna Google,4,2026-01-26 13:59:04,tampilan ikon aplikasi brimo saya masih yang lama walupun sudah di update berkali-kali,BRI,tampil ikon aplikasi brimo lambat walupun baru kali kali,positive,2
Pengguna Google,1,2025-08-27 13:29:04,jelek banget akhir2 ini gabisa login padahal jaringan bagus pulsa juga banyak tapi tetap aja gabisa masuk,BCA,buruk sangat akhir2 tidak_bisa login padahal jaring baik pulsa banyak tetap tidak_bisa hasil,negative,0
Pengguna Google,1,2025-08-14 22:07:03,"perlu dipertanyakan soal kasus rekening nikita dibongkar bgtu, padahal itu nasabah lu",BCA,perlu tanya soal kasus rekening nikita bongkar bgtu padahal nasabah kamu,negative,0
Pengguna Google,2,2026-01-06 09:04:40,perbaiki dong aplikasinya sekelas bca masih blm bagus payah.,BCA,baik partikel aplikasi kelas bank central asia blm baik payah,negative,0
Pengguna Google,4,2026-02-18 15:30:16,cukup,BNI,cukup,positive,2
Pengguna Google,1,2025-08-17 01:57:54,bank yang sudah tidak dapat dipercaya,BCA,bank tidak_dapat percaya,negative,0
Pengguna Google,1,2025-08-14 21:56:55,auto tutup akun liat kasusnya nikmir,BCA,auto tutup akun liat kasus nikmir,negative,0
Pengguna Google,5,2026-02-16 13:33:46,Alhamdulillah bisa dipake lagi BRIMO tanpa harus ke Bank,BRI,alhamdulillah dipake brimo tertawa bank,positive,2
Pengguna Google,5,2026-02-13 21:42:58,BRImo mantap 👍,BRI,brimo mantap,positive,2
Pengguna Google,5,2026-02-08 14:17:03,sangat membantu dan mudah dlm bertransaksi,BRI,sangat bantu mudah transaksi,positive,2
Pengguna Google,5,2026-01-24 12:20:59,Alhmdulilah sudah banyak perbaikan aplikasinya tingkatkan terus pelayanannya BRI good job,BRI,alhmdulilah banyak baik aplikasi tingkat kemudian layan bank rakyat indonesia good job,positive,2
Pengguna Google,1,2026-02-08 09:15:03,"pengisian brizi masih tergantung nominal yg ada, tdk bisa custom spt bank lain...tujuannya untuk membulatkan saldo di brizi.",BRI,isi brizi gantung nominal tidak_dapat custom spt bank tuju bulat saldo brizi,negative,0
Pengguna Google,1,2025-09-29 07:24:34,Hari ini knp lg nih bca mobile gk bisa buat transaksi ? hanya untuk cek saldo aja gk bisa hadeh....??? coba tolong segera diperbaiki,BCA,tertawa knp nih bank central asia mobile tidak_dapat transaksi tertawa cek saldo tidak_dapat tertawa coba bantu cepat baik,negative,0
Pengguna Google,5,2026-02-04 09:40:31,aplikasi sangat bermanfaat dan mempermudah disetiap transaksi nya,BRI,aplikasi sangat manfaat mudah tiap transaksi nya,positive,2
Pengguna Google,3,2025-11-09 23:28:29,"permisi, maaf, ini kenapa gak bisa top-up kartu flazz ya dan opsi top up flazz tak muncul ya?",BCA,permisi maaf tidak_dapat top upload kartu kartu flazz opsi top upload kartu flazz tidak_muncul,neutral,1
Pengguna Google,5,2025-08-04 03:30:28,wonderful,BCA,wonderful,positive,2
Pengguna Google,5,2026-01-31 02:48:24,bagus sekali aplikasi,BRI,baik sangat aplikasi,positive,2
Widiya Sari,4,2025-07-19 08:22:45,terimakasih 🙏,BCA,terimakasih,positive,2
Pengguna Google,1,2025-09-16 20:27:44,"banyak kejadian transaksi isi etoll gagal tapi saldo kepotong, mana apk nya lemot",BCA,banyak jadi transaksi isi kartu e toll gagal saldo potong mana aplikasi nya lambat,negative,0
Acep Rahman,1,2025-07-20 16:09:55,"sering gangguan apalah apk ini ,apes banget pas mau pembayaran malah gangguan ,bukan sekali duakali tapi sering ,ini juga lagi gangguan kesel banget saya sama BCA apk nya payah bnget",BCA,sering kendala teknis apa aplikasi apes sangat pas bayar malah kendala teknis bukan_sangat duakali sering kendala teknis kesal sangat sama bank central asia aplikasi nya payah bnget,negative,0
Pengguna Google,2,2026-01-02 09:33:34,ini kenapa ya kemarin saldo saya ada 490rb lagi d bca terus saya isi pulsa yg 15rb total bayar sm admin kan 16.500 ya aturan masih ada 473.500 ini mah malah tinggal 433rb ini gimana sih bca kecewa parah 3 thn pke bca biasa nya aku ga cek cek saldo karna kemarin aku mau pake ku liat saldo nya ternyata sering ilang gini kah??untuk biaya bualanan kan udh di potong tiap bulan tgl 20 han bulan kemarin jg udh di potong knp ini saldo nya jadi begini???,BCA,kemarin saldo 490rb d bank central asia kemudian isi pulsa 15rb total bayar sama biaya administrasi kan atur mah malah tinggal 433rb bagaimana partikel bank central asia kecewa banget thn pakai bank central asia biasa nya tidak_cek cek saldo karna kemarin pake ku liat saldo nya nyata sering ilang gin biaya bualanan kan potong tiap bulan tgl han bulan kemarin potong knp saldo nya jadi begini,negative,0
Pengguna Google,1,2026-01-21 04:31:37,aplikasi yang mempersulit nasabah... terlalu banyak verifikasi terutama saat verifikasi ktp selalu gagal padahal sudah dilakukan dengan benar...,BRI,aplikasi sulit nasabah terlalu banyak verifikasi utama verifikasi ktp selalu gagal padahal laku bener,negative,0
Pengguna Google,5,2026-02-05 11:03:57,MUANTEP 👍👍👍👍,BRI,muantep,positive,2
Pengguna Google,1,2025-08-14 18:51:04,"Ga amanah, data pengguna di sebarkan tanpa sepengetahuan pemilik",BCA,tidak_terpercaya data guna sebar tahu milik,negative,0
Pengguna Google,1,2026-02-02 15:07:54,brimo please kembalikan login yg dulu. ini di update malah kacau. harus masukan KTP segala. crazy setiap login foto id? gak bisa login sinyal hilang lah apa lah. Suruh team pikirkan kan ini. kalau di biarkan saya pindah ke livin.,BRI,brimo please kembali login lebih baru malah kacau tertawa masuk ktp segala crazy login foto id tidak_dapat login sinyal tertawa partikel partikel suruh team pikir kan biar pindah livin,negative,0
Pengguna Google,5,2025-12-20 17:44:55,aplikasi yg mantap dan bagus,BNI,aplikasi mantap baik,positive,2
Pengguna Google,5,2026-02-17 18:45:27,Alhamdulillah sy baru menggunakan Brimo sekian lama bertahun-tahun..Terima kasih Brimo,BRI,alhamdulillah new guna brimo sekian lambat tahun tahun terima kasih brimo,positive,2
Pengguna Google,5,2026-02-18 19:11:43,"puas,,,, sangat membantuv",BRI,puas sangat membantuv,positive,2
Pengguna Google,5,2026-02-04 12:04:16,"Ganti ponsel bermasalah di verifikasi padahal blm di minta untuk verifikasi wajah/document. Simcard sudah di pindahkan,pulsa sudah dibeli,email masuk ada juga pemberitahuannya... Please ini saya...bukan orang lain. Tlp halo bca udah tapi belum di perbaiki gak ada solusi... Sedangkan ini weekend kantor bank bca tutup... Sial banget anjir mesti nunggu hari senin. Tapi untungnya punya bank mandiri...ku tf seluruh saldo pindahkan ke mandiri gak ribet pindah ponsel...😆 #trauma#ketakutan",BCA,ganti ponsel masalah verifikasi padahal blm minta verifikasi wajah document simcard pindah pulsa beli email hasil pemberitahuannya please bukan_orang telepon tertawa bank central asia belum_di baik tidak_ada solusi weekend kantor bank bank central asia tutup sial sangat anjir mesti nunggu tertawa senin untung punya bank bank mandiri ku transfer seluruh saldo pindah bank mandiri tidak_rumit pindah ponsel trauma takut,positive,2
Pengguna Google,5,2026-02-04 20:40:03,perbanyak promo nya,BNI,banyak promosi nya,positive,2
Pengguna Google,5,2026-01-04 05:36:20,semakin membaik dalam pelayanan transaksi mobile,BNI,makin baik layan transaksi mobile,positive,2
Pengguna Google,4,2026-02-09 13:14:54,mantap.... markotop untuk saat ini apk ya lumyan bagus gan..,BNI,mantap markotop aplikasi lumyan baik gan,positive,2
Pengguna Google,5,2025-12-24 18:42:40,"Mantap sekali, efektif dan efisien",BNI,mantap sangat efektif efisien,positive,2
Pengguna Google,5,2026-01-31 17:24:16,kenapa brimo saya tidak bisa dibuka..,BRI,brimo tidak_dapat buka,positive,2
Pengguna Google,5,2025-09-15 09:57:22,"good,,saangat membantu bisnis saya",BCA,good saangat bantu bisnis,positive,2
Pengguna Google,1,2025-11-14 13:54:55,"abis pulsa gua mau daftar mbanking gak bisa""",BCA,habis pulsa daftar mobile banking tidak_dapat,negative,0
upi,1,2025-07-29 16:56:48,aktivasi mbanking aja dipersulit . vermuk gagal terus sampe di blokir . aplikasi gak niat,BCA,aktivasi mobile banking sulit verifikasi wajah gagal kemudian sampe blokir aplikasi tidak_niat,negative,0
Pengguna Google,1,2026-02-07 17:44:25,"wondr ini kayak nya lbh parah dr app m-banking bni yg sebelumnya ya? sumpah sering bgt bermasalah, mau tf tf atau bayar qris gt jd susah selalu dibilang ada perbaikan mulu. pas liat review yg lain jg ternyata sama jg permasalahan nya wkwk malu ah bni",BNI,wondr nya lebih banget aplikasi m banking bank negara indonesia belum sumpah sering sangat masalah transfer transfer bayar qr code indonesia standard jadi sulit selalu bilang baik selalu pas liat review nyata sama masalah nya tertawa malu ah bank negara indonesia,negative,0
Pengguna Google,3,2025-12-21 00:48:53,"Masih tetap gag bisa terbuka wondr BNI saya, kenapa aplikasinya kek gini 😭",BNI,tetap gag buka wondr bank negara indonesia aplikasi kek gin,neutral,1
Pengguna Google,1,2025-11-19 14:31:40,anjirlah proses nya susah bener buat bikin nih kartu,BCA,anjir proses nya sulit benar bikin nih kartu,negative,0
Pengguna Google,2,2026-02-13 05:25:04,"login susah , kendala mulu , padahal aplikasi lain lancar , pengenya serba digital tapi dipakai susah",BNI,login sulit masalah selalu padahal aplikasi lancar kenya serba digital pakai sulit,negative,0
Selendang Layang,5,2026-01-20 17:49:36,sangat membantu mudah dan cepat.... sangat berguna banget aplikasi dan layanan ini terima kasih... suksesselalu,BRI,sangat bantu mudah cepat sangat sangat aplikasi layan terima kasih suksesselalu,positive,2
Pengguna Google,5,2026-02-13 12:43:08,mantabs keren.,BNI,mantabs keren,positive,2
Pengguna Google,5,2026-02-11 15:25:49,lebuh praktis dan efisien,BRI,lebuh praktis efisien,positive,2
Pengguna Google,1,2026-01-11 16:26:20,"ribet banget sih, mana jaringan bagus juga susah di buka, lemot",BNI,rumit sangat partikel mana jaring baik sulit buka lambat,negative,0
Pengguna Google,1,2025-11-28 17:38:58,suka lola,BCA,suka lola,negative,0
Pengguna Google,2,2026-02-17 09:19:03,aplikasi tidak dapat dibuka,BRI,aplikasi tidak_dapat buka,negative,0
Pengguna Google,5,2026-02-12 06:13:07,"praktis dan Efisien, menghemat waktu ga perlu bolak-balik ke ATM",BRI,praktis efisien hemat waktu tidak_perlu bolak balik,positive,2
Pengguna Google,5,2026-01-01 19:12:23,okelah sip sangat protektif hehe,BNI,oke bagus sangat protektif tertawa,positive,2
Nunung Nurhayati,5,2025-12-15 20:14:44,wonder Bni Mantapp,BNI,wonder bank negara indonesia mantapp,positive,2
Febri anto,1,2025-07-24 09:45:40,ini apk gajls bnget!! karna SIM card ketuker langsung disuruh Regis ulang?!,BCA,aplikasi gajls bnget karna sim card ketuker segera suruh regis ulang,negative,0
Pengguna Google,1,2026-01-03 23:36:58,wondr babi saldo gua 200rb lebih nggak bisa di tarik bank BNI tolol,BNI,wondr babi saldo 200rb lebih tidak_dapat tarik bank bank negara indonesia tolol,negative,0
Pengguna Google,4,2026-02-16 20:08:22,"min tolong dijawabb donggg, ini kenapa ya apk wondr udh 2 harii gabisa dibuka samsekk padahal jaringan normal. udah coba buka apk bank lain ternyata aman aman ajaa kirain hpnya yg bermasalah🥲🥲",BNI,min bantu dijawabb partikel aplikasi wondr tertawa tidak_bisa buka samsekk padahal jaring normal coba buka aplikasi bank nyata aman aman ajaa kirain hpnya masalah,positive,2
Pengguna Google,5,2026-01-23 18:14:34,puasss bangett,BRI,puas bangett,positive,2
Pengguna Google,5,2025-10-27 21:17:30,sangat cepat,BCA,sangat cepat,positive,2
Pengguna Google,5,2026-02-23 21:42:50,"hallo kak, mohon segera di perbaiki aplikasinya, karna belom sampai ke layar bagian masukan sandi selalu ngebleng putih setiap di buka, saya sudah coba hapus data tapi setelah selesai mendaftar dengan metode yang lumayan sulit juga,, setelah beberapa menit kembali lagi ngebleng putih, mohon segera di perbaiki aplikasinya, terimakasih",BRI,tertawa kak mohon cepat baik aplikasi karna bom layar bagi masuk sandi selalu layar putih putih buka coba tertawa data abis selesai daftar metode lumayan sulit abis beberapa menit layar putih putih mohon cepat baik aplikasi terimakasih,positive,2
